gene ID,Base Mean,log2(FC),StdErr,Wald-Stats,P-value,P-adj
vnz_18685,9.4449415,-0.0969519,0.8721216,-0.1111678,9.11E-01,0.9581497
vnz_18690,11.843269,0.9377103,0.8603923,1.0898636,0.2757732,0.4763111
vnz_18695,11.426677,-0.3133224,0.9501009,-0.329778,0.7415677,0.8674295
vnz_18700,56.928731,1.972225,0.7090874,2.7813568,0.0054132,0.0280694
vnz_18705,24.332051,1.3164652,0.6291014,2.092612,0.0363838,0.1221653
vnz_18710,9.7655575,1.8542927,1.0964344,1.6912025,0.0907981,0.2350655
vnz_18715,5.5098368,0.6962963,1.1415781,0.6099419,0.5419003,0.7230953
vnz_18720,25.687878,1.731812,0.6491894,2.6676529,0.0076383,0.0369795
vnz_18725,6.5966224,-0.3945066,1.1087072,-0.3558257,0.7219711,0.8551056
vnz_18730,33.069788,-0.2898315,0.5572697,-0.520092,0.6029995,0.768599
vnz_18735,5.006212,2.382556,1.2372791,1.9256414,0.0541492,0.1636513
vnz_18740,8.6243017,1.9194707,0.9788453,1.9609541,0.0498844,0.1554057
vnz_18745,44.111253,-1.2177169,0.6307752,-1.9305087,0.0535438,0.162375
vnz_18750,11.273117,-0.1347482,0.9788371,-0.1376615,0.8905079,0.9458306
vnz_18755,10.904634,-1.425222,0.8259803,-1.7254916,0.0844389,0.223591
vnz_18760,17.364973,-0.6772535,0.7042357,-0.9616858,0.3362074,0.5382665
vnz_18765,22.823204,-1.2774714,0.6697147,-1.9074859,0.0564577,0.1685397
vnz_18770,22.669872,-0.0465959,0.6501135,-0.0716734,0.9428618,0.9758698
vnz_18775,12.78117,0.302724,0.8355564,0.3623023,0.7171261,0.8522194
vnz_18780,8.0175429,0.9231632,1.0172738,0.9074875,0.3641491,0.5687218
vnz_18785,2.7925931,3.5261502,1.4978336,2.3541669,0.0185643,0.0738606
vnz_18790,17.672608,-0.5754424,0.743097,-0.7743839,0.4387038,0.6370966
vnz_18795,10.117188,-0.2019811,0.9568787,-0.2110832,0.8328223,0.9164671
vnz_18800,5.0380738,0.7131914,1.1120675,0.6413202,0.5213147,0.709
vnz_18805,9.6358082,0.6134835,1.0251325,0.5984432,0.5495443,0.7286638
vnz_18810,46.680219,2.2355546,0.7007664,3.1901564,0.001422,0.009345
vnz_18815,161.81205,-0.1333659,0.4262185,-0.3129051,0.7543528,0.8745797
vnz_18820,167.77974,-0.0070443,0.3359233,-0.0209701,0.9832695,0.9927757
vnz_18825,258.73341,-0.1333597,0.3313024,-0.4025315,0.6872929,0.8317079
vnz_18830,107.38894,-1.5137588,0.3494597,-4.3317115,1.48E-05,0.0001631
vnz_18835,150.73195,-0.4822916,0.3696921,-1.3045763,0.1920371,0.380526
vnz_18840,0.3101195,0.6058153,1.6746897,0.3617478,7.18E-01,NA
vnz_18845,3.756703,0.6175293,1.2373549,0.499072,0.6177286,0.7795121
vnz_18850,11.800495,0.9954314,0.829284,1.2003504,0.2300033,0.4273991
vnz_18855,3.8472354,2.4963624,1.3772489,1.8125717,0.0698979,0.1959356
vnz_18860,3.2346393,2.5671881,1.6507478,1.5551667,0.1199064,0.2816785
vnz_18865,4.7314053,2.8255769,1.322393,2.136715,0.0326212,0.112906
vnz_18870,15.146465,1.339775,0.7798218,1.7180527,0.085787,0.2259771
vnz_18875,103.7077,0.8263991,0.3801925,2.1736336,0.0297327,0.1052239
vnz_18880,187.55022,0.1561794,0.4006604,0.3898049,0.6966808,0.8382065
vnz_18885,214.53417,-0.4666621,0.4512492,-1.0341562,0.3010632,0.5053178
vnz_18890,1129.9796,0.802304,0.3951525,2.0303655,0.0423194,0.1373392
vnz_18895,3.8957909,1.3185448,1.2261484,1.075355,0.2822158,0.483779
vnz_18900,9.6289528,1.3820981,0.9086324,1.5210752,0.128241,0.2947044
vnz_18905,513.46124,6.8975058,0.5294932,13.026618,8.64E-39,3.60E-36
vnz_18910,13.225818,0.5927618,0.7585002,0.781492,0.4345132,0.6335979
vnz_18915,40.406002,1.6598667,0.5779103,2.8721874,0.0040764,0.0223665
vnz_18920,649.03448,0.1451635,0.3808602,0.3811464,0.7030946,0.8423636
vnz_18925,365.22159,0.6204015,0.3956399,1.5680965,0.1168586,0.2770186
vnz_18930,477.13078,0.9576655,0.4884541,1.9606049,0.0499251,0.1554642
vnz_18935,565.01372,-1.1075784,0.3229935,-3.4291039,0.0006056,0.0044098
vnz_18940,20.926161,-0.9259297,0.6254908,-1.480325,0.1387865,0.3090063
vnz_18945,754.63605,-0.4670791,0.3018918,-1.547174,0.1218213,0.2844774
vnz_18950,9.8642162,0.2027096,0.9113969,0.2224164,0.8239897,0.9119029
vnz_18955,0.9947903,1.0579492,1.7852702,0.5925989,5.53E-01,NA
vnz_18960,275.80251,0.9449696,0.3856306,2.4504525,0.0142677,0.0603987
vnz_18965,15.374231,-0.1878123,0.8252868,-0.2275721,0.8199789,0.9099735
vnz_18970,7.9992102,1.5677608,1.0913918,1.4364784,0.1508663,0.3272545
vnz_18975,6.5690265,-0.0560946,1.0060381,-0.0557579,0.9555347,0.9799006
vnz_18980,6.7846953,3.0651425,1.1805904,2.5962794,0.0094239,0.0437108
vnz_18985,3.2965192,1.2715716,1.417814,0.8968536,0.369797,0.5747269
vnz_18990,10.620826,0.7312539,0.8565233,0.8537467,0.3932453,0.5973984
vnz_18995,63.175304,0.03377,0.5379246,0.0627784,0.949943,0.9787299
vnz_19000,17.075063,-0.4699318,0.6368263,-0.7379278,0.4605583,0.6559692
vnz_19005,247.83887,-0.6592664,0.4821952,-1.3672189,0.1715567,0.3549483
vnz_19010,146.48061,-0.4658785,0.3937922,-1.1830566,0.2367867,0.4361114
vnz_19015,81.285835,-0.2385311,0.4509748,-0.5289233,0.5968586,0.7648691
vnz_19020,2.0145397,0.4443274,1.4437636,0.3077563,0.7582678,0.876248
vnz_19025,125.3637,0.295852,0.3973561,0.7445513,0.456543,0.652811
vnz_19030,45.373162,0.5279539,0.5405264,0.9767403,0.3286977,0.5316551
vnz_19035,9.9268879,0.8656166,0.8556935,1.0115965,0.311731,0.5145597
vnz_19040,4.0398347,0.3425639,1.5647262,0.2189289,0.8267054,0.9127624
vnz_19045,0.380917,0,1.7729921,0,1.00E+00,NA
vnz_19050,17.113413,-0.4895304,0.7351753,-0.6658689,0.5054949,0.6954117
vnz_19055,105.93041,3.6063321,0.4818948,7.4836498,7.23E-14,2.86E-12
vnz_19060,67.418291,-1.2618728,0.4255192,-2.9654894,0.003022,0.0176048
vnz_19065,32.607448,-0.4248464,0.639672,-0.6641629,0.5065861,0.6962362
vnz_19070,37.23262,-0.9642169,0.6458293,-1.4929904,0.1354397,0.304621
vnz_19075,40.182775,-0.1080179,0.5592686,-0.1931413,0.8468483,0.9237159
vnz_19080,119.59349,-0.827767,0.3638596,-2.2749624,0.0229082,0.0862107
vnz_19085,264.3827,-1.72295,0.3836234,-4.4912532,7.08E-06,8.44E-05
vnz_19090,62.722587,-0.8745658,0.4477592,-1.9532054,0.0507953,0.1571336
vnz_19095,75.162696,0.6913737,0.3875464,1.7839766,0.0744275,0.205196
vnz_19100,126.42038,-1.0732087,0.3417709,-3.1401405,0.0016887,0.0107874
vnz_19105,165.56962,-1.3288285,0.4473046,-2.9707467,0.0029708,0.0173491
vnz_19110,118.88798,1.4664172,0.4259608,3.4426106,0.0005761,0.0042126
vnz_19115,82.770225,-0.0732696,0.369859,-0.1981013,0.8429658,0.9217537
vnz_19120,17.324438,0.3170701,0.7946351,0.3990135,0.6898833,0.8328119
vnz_19125,11.352975,-0.0508926,0.8348183,-0.0609625,0.9513891,0.9792871
vnz_19135,0,NA,NA,NA,NA,NA
vnz_19140,37.088086,-0.6422089,0.4751362,-1.351631,0.1764934,0.3617782
vnz_19145,0.1826869,0,1.6746897,0,1.00E+00,NA
vnz_19150,4.3240051,0.0311483,1.2422234,0.0250746,9.80E-01,0.9919073
vnz_19155,9.6579084,1.3920633,0.9261993,1.5029847,0.132843,0.3013809
vnz_19160,3.7037661,1.9976681,1.3349851,1.4963973,0.1345501,0.3036817
vnz_19165,2.2961824,2.5701699,1.612415,1.5939879,0.1109387,0.2675381
vnz_19170,14.4792,0.0323575,0.853055,0.0379313,0.9697425,0.9869361
vnz_19175,2.0203763,2.2074792,1.6641562,1.3264855,0.1846789,0.3720915
vnz_19180,12.666971,0.9045384,0.8616324,1.0497962,0.2938118,0.4969175
vnz_19185,120.52263,-1.6258351,0.4439691,-3.6620454,0.0002502,0.0020333
vnz_19190,122.48206,-1.784571,0.3539581,-5.041758,4.61E-07,7.01E-06
vnz_19195,168.788,-2.0157888,0.3567123,-5.6510218,1.59E-08,3.10E-07
vnz_19200,100.90522,-2.1457767,0.4326195,-4.9599627,7.05E-07,1.03E-05
vnz_19205,104.10756,-1.9121524,0.4158297,-4.5984027,4.26E-06,5.30E-05
vnz_19210,117.21591,-0.8192496,0.4340546,-1.8874346,0.0591019,0.1743013
vnz_19215,383.16576,-1.1312699,0.4089564,-2.766236,0.0056707,0.0290221
vnz_19220,257.84029,-1.4587606,0.3214197,-4.5384909,5.67E-06,6.89E-05
vnz_19225,51.575783,-1.4414759,0.5069909,-2.8431988,0.0044663,0.02404
vnz_19230,206.39164,-1.7770806,0.5678418,-3.1295347,0.0017508,0.0111173
vnz_19235,53.552871,0.3884274,0.4504922,0.8622288,0.3885616,0.5927533
vnz_19240,53.385661,-0.161626,0.5898094,-0.2740309,0.7840609,0.8913561
vnz_19245,70.782867,0.3422652,0.5019601,0.6818574,0.4953291,0.6853305
vnz_19250,455.94871,1.9774087,0.927215,2.1326324,0.0329549,0.1135925
vnz_19255,359.04992,-0.1828844,1.0112399,-0.1808517,0.856484,0.9284543
vnz_19260,473.22845,0.3462017,0.9611319,0.360202,0.7186961,0.8533687
vnz_19265,2533.4952,1.7880408,0.9574281,1.8675459,0.0618254,0.1799343
vnz_19270,49.625071,0.7833992,0.5410291,1.4479799,0.1476227,0.3228904
vnz_19275,51.048938,1.184048,0.7332102,1.6148822,0.1063362,0.2598025
vnz_19280,69.592496,1.3823755,0.5998889,2.3043861,0.021201,0.0817323
vnz_19285,635.04976,1.6775408,0.5220011,3.2136726,0.0013105,0.0086779
vnz_19290,11.803489,-0.1562004,0.8016636,-0.1948453,0.8455141,0.9231141
vnz_19295,8.3177051,0.3412182,0.9253326,0.3687519,0.7123127,0.8490676
vnz_19300,2.9347807,0.8518456,1.4133761,0.6027027,0.5467065,0.7269563
vnz_19305,73.975213,-1.9032641,0.459785,-4.1394656,3.48E-05,0.0003525
vnz_19310,367.0623,-0.7586391,0.385638,-1.9672311,0.0491566,0.1537473
vnz_19315,6.8514872,0.6470849,1.0171985,0.6361442,0.5246825,0.711301
vnz_19320,5.9379472,0.0639749,1.0072457,0.0635146,0.9493567,0.9783848
vnz_19325,12.249743,1.3299134,0.8400962,1.5830489,0.1134103,0.2711699
vnz_19330,32.164931,0.2220582,0.5565549,0.398987,0.6899028,0.8328119
vnz_19335,17.475295,0.984459,0.7526913,1.3079187,0.1909009,0.3795077
vnz_19340,14.11588,2.0389114,1.0670763,1.9107456,0.0560373,0.1674259
vnz_19345,101.25821,0.3624287,0.4307425,0.8414044,0.4001214,0.6029987
vnz_19350,186.70846,-0.6286133,0.4068937,-1.5449081,0.1223685,0.2852847
vnz_19355,12.021146,1.4524205,0.9052347,1.6044684,0.1086108,0.2638118
vnz_19360,32.120157,-0.3597683,0.7366692,-0.4883716,0.6252867,0.7853794
vnz_19365,45.716546,-0.9849187,0.5463327,-1.8027818,0.0714225,0.1995769
vnz_19370,33.330386,-0.4432166,0.5311321,-0.8344754,0.4040131,0.6066196
vnz_19375,281.25166,-1.2169514,0.4237584,-2.871805,0.0040813,0.0223763
vnz_19380,123.4499,-0.6695351,0.5369423,-1.2469405,0.2124193,0.4058932
vnz_19385,152.09188,4.8496567,0.5991777,8.0938537,5.78E-16,2.86E-14
vnz_19390,17.826319,-1.3287618,0.8465436,-1.5696319,0.1165008,0.276616
vnz_19395,9.0748973,1.1672116,1.0503743,1.111234,0.2664676,0.4673087
vnz_19400,8.7437505,0.7646542,1.0594049,0.7217771,0.4704316,0.6650896
vnz_19405,9.5587496,1.9216881,0.9474603,2.0282519,0.0425345,0.1375958
vnz_19410,278.25972,0.9508615,0.3426002,2.7754257,0.0055129,0.0283614
vnz_19415,119.23322,0.3056252,0.4783115,0.6389669,0.5228444,0.7100869
vnz_19420,125.82958,0.8901819,0.4210204,2.1143436,0.0344859,0.1175778
vnz_19425,17.43606,-0.3696224,0.6826538,-0.5414492,0.588198,0.7591659
vnz_19430,132.26602,-0.7081422,0.3570725,-1.9831891,0.0473463,0.149769
vnz_19435,109.86648,-0.2660594,0.3739408,-0.7115014,0.4767736,0.670229
vnz_19440,3.0502798,0.7037368,1.3009005,0.5409613,0.5885343,0.7593229
vnz_19445,3.5956292,3.9216254,1.5037458,2.6079046,0.0091098,0.0425326
vnz_19450,26.995055,0.8286032,0.5982834,1.3849677,0.1660623,0.347447
vnz_19455,18.667681,0.0848839,0.7202872,0.1178474,0.9061886,0.9551754
vnz_19460,9.2369973,3.4696535,1.0719582,3.2367432,0.001209,0.0081033
vnz_19470,9.293846,0.8387913,0.8781521,0.9551777,0.3394878,0.5408271
vnz_19475,3.4200804,0.7497232,1.3084623,0.5729804,0.566658,0.7413688
vnz_19480,6.2603896,0.8224778,1.0823419,0.7599057,0.447311,0.6445639
vnz_19485,31.338391,3.1591444,0.708396,4.4595741,8.21E-06,9.61E-05
vnz_19490,8.7455761,2.4229254,0.9446919,2.5647784,0.0103242,0.047031
vnz_19495,281.02658,0.9324264,0.4550905,2.0488813,0.0404737,0.1323812
vnz_19500,298.5828,0.8408198,0.3153921,2.6659504,0.0076771,0.0371072
vnz_19505,216.60848,0.7263935,0.3774287,1.9245848,0.0542813,0.1638393
vnz_19510,26.924492,0.0224723,0.5893371,0.0381315,0.9695828,0.9869361
vnz_19515,51.23495,0.2883089,0.4643041,0.6209485,0.5346335,0.7186634
vnz_19520,13.975173,0.6134425,0.7362641,0.8331827,0.4047417,0.6074558
vnz_19525,93.559143,0.7298172,0.4244868,1.7192929,0.0855611,0.2255498
vnz_19530,18.528899,-0.0090045,0.7525279,-0.0119656,9.90E-01,0.9963653
vnz_19535,6.6669563,3.4033961,1.2886171,2.6411228,0.0082632,0.0395181
vnz_19540,10.964818,1.7529914,0.8399343,2.0870579,0.0368829,0.123496
vnz_19545,3.224665,2.6324058,1.4344452,1.8351386,0.0664851,0.1892928
vnz_19555,255.17532,-0.3347224,0.4089817,-0.8184287,0.4131124,0.6154091
vnz_19560,6.5598696,-0.5923621,1.0329917,-0.5734432,0.5663446,0.7410958
vnz_19565,10.950914,1.3278073,1.0541519,1.2595978,0.2078145,0.4005749
vnz_19570,5.8956796,1.1571052,1.1019199,1.050081,0.2936809,0.4969131
vnz_19575,513.00535,1.645802,0.9526726,1.7275631,0.0840666,0.2230815
vnz_19580,360.28496,0.8112549,0.6616381,1.2261309,0.2201494,0.4150819
vnz_19585,233.33577,1.8615177,0.636311,2.9254843,0.0034392,0.0195054
vnz_19590,228.55548,-0.9101003,0.3662906,-2.4846404,0.0129682,0.0562434
vnz_19595,1463.742,0.7088536,0.3693882,1.9189935,0.0549852,0.1650488
vnz_19600,15.248633,-1.1805403,0.7573084,-1.5588633,0.1190287,0.2804573
vnz_19605,27.132003,-0.7884979,0.6303898,-1.25081,0.2110038,0.4040713
vnz_19610,260.90241,-0.1607682,0.3252719,-0.494258,0.621124,0.7822626
vnz_19615,163.43847,0.8239473,0.4359624,1.8899506,0.0587646,0.1738861
vnz_19620,159.28309,-2.1797285,0.3660576,-5.9546055,2.61E-09,5.70E-08
vnz_19625,50.598884,-1.7077907,0.5420136,-3.1508264,0.0016281,0.0105047
vnz_19630,134.85691,-1.710762,0.4415913,-3.8740844,0.000107,0.0009724
vnz_19635,226.69999,-3.1963404,0.4141943,-7.7170071,1.19E-14,5.20E-13
vnz_19640,0.8970735,-0.5354861,1.797649,-0.2978814,7.66E-01,NA
vnz_19645,49.049599,0.4478414,0.4885283,0.9167155,0.3592918,0.5641231
vnz_19650,19.634495,1.1487581,0.797499,1.4404509,0.1497399,0.3257096
vnz_19655,2.0409209,2.0612879,1.6638416,1.2388727,0.2153927,0.409825
vnz_19660,1.3031236,2.2990303,1.7529406,1.3115278,1.90E-01,NA
vnz_19665,3.9214144,3.4180083,1.5151435,2.2558974,0.0240771,0.0896934
vnz_19670,0.6179583,0,1.7901102,0,1,NA
vnz_19675,1.2822175,0.9810415,1.8100978,0.5419826,5.88E-01,NA
vnz_19680,0.9216814,1.0341073,1.8069508,0.5722941,5.67E-01,NA
vnz_19685,2.2969275,1.0164654,1.6392852,0.6200662,0.5352142,0.7187967
vnz_19690,1.832019,2.3640375,1.7120899,1.3807905,1.67E-01,NA
vnz_19695,21.077084,2.7238798,0.8350405,3.2619732,0.0011064,0.0074938
vnz_19700,1.6472972,1.5928972,1.7203921,0.925892,0.3545021,NA
vnz_19705,0.7893841,1.8342594,1.7769438,1.0322551,3.02E-01,NA
vnz_19710,0.1691451,0.6058153,1.6746897,0.3617478,7.18E-01,NA
vnz_19715,0.7483383,-0.3663648,1.7680428,-0.2072149,8.36E-01,NA
vnz_19720,0.7674473,0.7506448,1.7647337,0.4253587,6.71E-01,NA
vnz_19725,2.1702221,1.4702966,1.6928768,0.8685196,0.38511,0.589364
vnz_19730,2.1528565,2.8523572,1.6656052,1.712505,0.0868036,0.2278918
vnz_19735,40.857056,-0.4836351,0.5180697,-0.9335328,0.350545,0.5538297
vnz_19740,3.4652438,3.1119507,1.492197,2.0854825,0.0370255,0.1237915
vnz_19745,0.1691451,0.6058153,1.6746897,0.3617478,7.18E-01,NA
vnz_19750,4.4773594,2.0140965,1.4077849,1.4306849,0.1525205,0.3297314
vnz_19755,0.5478715,1.5009746,1.6746897,0.8962703,3.70E-01,NA
vnz_19760,1.1176269,1.7168136,1.8085973,0.9492514,3.42E-01,NA
vnz_19765,0.4021525,0,1.6746897,0,1.00E+00,NA
vnz_19770,0.1005381,0,1.6746897,0,1.00E+00,NA
vnz_19775,3.588023,2.4588371,1.4232335,1.7276414,0.0840525,0.2230815
vnz_19780,5.4303898,4.4403562,1.3752588,3.2287423,0.0012434,0.0082718
vnz_19785,0.8584218,0.3080446,1.7863838,0.1724403,8.63E-01,NA
vnz_19790,22.631872,0.3715816,0.6868037,0.5410302,0.5884868,0.7593229
vnz_19795,8.4631749,-0.0573232,0.9741394,-0.058845,0.9530756,0.9792871
vnz_19800,7.7647288,-0.376945,0.9416301,-0.4003111,0.6889274,0.8324049
vnz_19805,19.704005,1.6890114,0.7653981,2.2067098,0.0273343,0.0984092
vnz_19810,25.097958,-0.2858874,0.6131042,-0.466295,0.6410044,0.7976493
vnz_19815,35.435413,-0.6108329,0.5546368,-1.1013205,0.2707572,0.4720245
vnz_19820,109.12174,2.7342229,0.3927597,6.961566,3.37E-12,1.07E-10
vnz_19825,64.962542,-1.2877065,0.43214,-2.9798362,0.002884,0.0168983
vnz_19830,15.769515,0.1860352,0.6876924,0.2705209,0.7867595,0.8926914
vnz_19835,30.123448,-0.3029782,0.558659,-0.5423312,0.5875904,0.7586519
vnz_19840,12.919144,-0.2121037,0.804046,-0.2637954,0.7919375,0.8958501
vnz_19845,7.9378548,-0.616489,1.0741047,-0.5739562,0.5659975,0.7410502
vnz_19850,39.580206,-0.6482274,0.5872079,-1.1039145,0.2696302,0.4706394
vnz_19855,6.4828981,0.2463977,1.0265841,0.2400171,0.810317,0.9058559
vnz_19860,8.8845832,2.2132617,1.0651037,2.0779776,0.0377114,0.1256692
vnz_19865,7.6953243,-0.1787982,1.0186002,-0.1755332,0.8606607,0.9297552
vnz_19870,13.978931,-1.1611734,0.8281504,-1.4021287,0.1608768,0.3411283
vnz_19875,99.433878,-1.6333147,0.3997537,-4.0858024,4.39E-05,0.000433
vnz_19880,14.517011,1.2982346,0.8538404,1.5204653,0.1283941,0.2947471
vnz_19885,12.085506,1.935981,0.8871405,2.1822711,0.0290895,0.1035172
vnz_19890,1.9944112,0.7780333,1.5579927,0.4993818,0.6175104,0.7793757
vnz_19895,24.292452,0.9175516,0.6338888,1.4474961,0.147758,0.3229868
vnz_19900,9.1482322,0.6628287,1.0147416,0.6531994,0.5136277,0.7026396
vnz_19905,185.08224,0.1804843,0.3637544,0.4961709,0.6197738,0.7811181
vnz_19910,22.628699,0.2270158,0.6321516,0.359116,0.7195083,0.8535729
vnz_19915,21.821747,-0.5704029,0.642051,-0.8884075,0.3743216,0.5797479
vnz_19920,353.89529,-1.5417159,0.3284934,-4.6932939,2.69E-06,3.55E-05
vnz_19925,179.89312,-0.3763003,0.3919208,-0.9601439,0.3369828,0.5390188
vnz_19930,10.527036,-0.2100826,0.8202563,-0.2561182,0.7978596,0.8991125
vnz_19935,21.872994,1.475561,0.6479612,2.2772367,0.0227721,0.0858319
vnz_19940,17.483789,1.4345479,0.6996657,2.0503334,0.0403319,0.1319784
vnz_19945,11.976151,0.1281409,0.887406,0.1443994,0.8851851,0.9422981
vnz_19950,16.557599,0.8551763,0.839557,1.0186043,0.3083909,0.5117915
vnz_19955,64.705123,-0.9309738,0.4086054,-2.278418,0.0227017,0.0857431
vnz_19960,20.799549,0.5854558,0.7256985,0.806748,0.4198117,0.6213837
vnz_19965,162.85738,-0.2811726,0.4299385,-0.6539833,0.5131225,0.7023617
vnz_19970,198.61383,-1.3524278,0.6108124,-2.2141461,0.0268187,0.0968979
vnz_19975,83.502432,3.0073303,0.5009108,6.003724,1.93E-09,4.27E-08
vnz_19980,372.06083,-3.0002903,0.2861749,-10.484114,1.02E-25,1.06E-23
vnz_19985,78.88124,-1.0962147,0.4306762,-2.5453339,0.0109173,0.0492812
vnz_19990,266.89085,0.2258555,0.4364135,0.5175263,0.6047888,0.7703088
vnz_19995,5372.3913,0.0723908,0.3361047,0.2153816,0.8294698,0.914484
vnz_20000,193.59888,5.1667774,0.5499375,9.395209,5.71E-21,4.21E-19
vnz_20005,17.908887,1.8155621,0.9296941,1.9528596,0.0508362,0.1571336
vnz_20010,9.7834931,0.9804504,0.8958035,1.0944926,0.273739,0.4741861
vnz_20015,12.949549,-1.1970487,0.9060015,-1.3212436,0.1864202,0.3746399
vnz_20020,10.168463,2.0243934,0.9197604,2.2010007,0.027736,0.0994352
vnz_20025,8.5837208,-0.1800347,1.0139627,-0.1775556,0.859072,0.9291735
vnz_20030,17.209584,-0.2887947,0.8893848,-0.3247129,0.7453984,0.8687674
vnz_20035,7.8919752,4.32066,1.3281905,3.2530424,0.0011418,0.0076893
vnz_20040,37.008879,1.3920288,0.6111501,2.2777201,0.0227433,0.0858319
vnz_20045,18.712331,1.7379328,0.8464712,2.0531506,0.040058,0.1313248
vnz_20050,67.719106,2.8010327,0.6583923,4.2543524,2.10E-05,0.0002208
vnz_20055,124.51098,3.5510946,0.5779122,6.1446958,8.01E-10,1.84E-08
vnz_20060,21.320449,3.3822795,0.9406483,3.5956898,0.0003235,0.0025558
vnz_20065,29.431905,0.0408412,0.5416296,0.0754043,0.939893,0.9745904
vnz_20070,22.366542,-0.3195217,0.7538857,-0.4238331,0.6716875,0.8216738
vnz_20075,39.9823,2.0249453,0.5764366,3.5128674,0.0004433,0.0033775
vnz_20080,9.7577063,2.0075721,0.9465163,2.1210117,0.0339208,0.1162108
vnz_20085,13.872844,0.2543166,0.7648933,0.3324864,0.739522,0.8663252
vnz_20090,16.856377,-0.7047792,0.7416588,-0.9502742,0.3419729,0.5439291
vnz_20095,5.97807,2.3945294,1.2358829,1.9375052,0.0526836,0.1606612
vnz_20100,5.8888395,3.0041136,1.3398711,2.2420916,0.0249555,0.0920932
vnz_20105,1.891255,-1.3958377,1.5969613,-0.8740586,3.82E-01,NA
vnz_20110,3.9882755,1.6508829,1.2534495,1.3170717,0.1878146,0.3761761
vnz_20115,4.7663738,3.1149419,1.3980631,2.228041,0.0258778,0.094571
vnz_20120,2.753331,3.3103997,1.5499072,2.1358696,0.03269,0.1130338
vnz_20125,4.6494114,1.0428211,1.1597715,0.8991609,0.368567,0.5737227
vnz_20130,0.6950095,0.2820155,1.7999503,0.1566796,8.75E-01,NA
vnz_20135,0.6073388,0.2103947,1.782187,0.1180542,9.06E-01,NA
vnz_20140,4.1887845,1.0787301,1.2638579,0.8535216,0.3933701,0.5973984
vnz_20145,4.7412108,2.1501069,1.2847469,1.6735646,0.0942162,0.2399648
vnz_20150,16.767942,2.1815699,0.8077323,2.7008576,0.0069161,0.0340418
vnz_20155,2.928247,1.5245474,1.560133,0.9771906,0.3284748,0.5315374
vnz_20160,4.9228846,-0.0602051,1.2353691,-0.0487345,0.9611309,0.9826497
vnz_20165,3.3228052,1.1504938,1.2834198,0.8964282,0.3700241,0.5747269
vnz_20170,12.94522,4.0469315,1.1062962,3.6580904,0.0002541,0.0020531
vnz_20175,5.0447313,0.5452172,1.101457,0.4949963,0.6206027,0.7818843
vnz_20180,71.636689,-0.6426973,0.4641097,-1.3847962,0.1661148,0.347447
vnz_20185,5.3190693,1.1381055,1.0160465,1.1201313,0.2626578,0.4635354
vnz_20190,14.755144,-1.1503512,0.8774517,-1.3110136,0.1898532,0.3785298
vnz_20195,8.278987,0.6641036,0.9640536,0.6888658,0.4909077,0.6827973
vnz_20200,4.7309842,0.6717982,1.1195264,0.6000736,0.5484572,0.7280533
vnz_20205,5.1056621,0.1712749,1.1111486,0.1541422,0.8774976,0.9374986
vnz_20210,14.425082,-1.0013074,0.7896289,-1.2680734,0.2047717,0.3975311
vnz_20215,10.057428,-0.1280501,0.9066835,-0.1412291,0.887689,0.9438279
vnz_20220,6.2925741,0.4728595,1.1077323,0.4268716,0.6694729,0.8202404
vnz_20225,9.5932315,1.3618323,0.9741184,1.3980151,0.1621085,0.3429182
vnz_20230,5.6168566,-0.0268112,1.2015955,-0.022313,0.9821983,0.9926554
vnz_20235,22.844016,4.0318587,0.8645831,4.6633561,3.11E-06,4.06E-05
vnz_20240,18.275474,3.4186798,0.9642563,3.5454058,0.000392,0.0030258
vnz_20245,6.9638405,3.0325855,1.2803054,2.3686424,0.0178535,0.071718
vnz_20250,5.9595283,2.7070388,1.1538877,2.3460158,0.0189753,0.0751579
vnz_20255,1.0595236,0.8394099,1.794273,0.4678273,6.40E-01,NA
vnz_20260,7.6095511,2.82884,1.1773714,2.4026742,0.0162757,0.0666277
vnz_20265,4.4935763,2.4482952,1.2491786,1.9599241,0.0500047,0.1556157
